l_english:

TEMPLATE_LIST:0 "TEMPLATE_LIST"
TEMPLATE_LIST_DESTROYER_Name_17:0 "DESTROYER_Name17"
TEMPLATE_LIST_DESTROYER_Name_18:0 "DESTROYER_Name18"
TEMPLATE_LIST_DESTROYER_Name_19:0 "DESTROYER_Name19"
TEMPLATE_LIST_DESTROYER_Name_20:0 "DESTROYER_Name20"
TEMPLATE_LIST_DESTROYER_Name_21:0 "DESTROYER_Name21"
TEMPLATE_LIST_DESTROYER_Name_22:0 "DESTROYER_Name22"
TEMPLATE_LIST_DESTROYER_Name_23:0 "DESTROYER_Name23"
TEMPLATE_LIST_DESTROYER_Name_24:0 "DESTROYER_Name24"
TEMPLATE_LIST_DESTROYER_Name_25:0 "DESTROYER_Name25"
TEMPLATE_LIST_DESTROYER_Name_26:0 "DESTROYER_Name26"
TEMPLATE_LIST_DESTROYER_Name_27:0 "DESTROYER_Name27"
TEMPLATE_LIST_DESTROYER_Name_28:0 "DESTROYER_Name28"
TEMPLATE_LIST_DESTROYER_Name_29:0 "DESTROYER_Name29"
TEMPLATE_LIST_DESTROYER_Name_30:0 "DESTROYER_Name30"
TEMPLATE_LIST_DESTROYER_Name_31:0 "DESTROYER_Name31"
TEMPLATE_LIST_DESTROYER_Name_32:0 "DESTROYER_Name32"
TEMPLATE_LIST_DESTROYER_Name_33:0 "DESTROYER_Name33"
TEMPLATE_LIST_DESTROYER_Name_34:0 "DESTROYER_Name34"
TEMPLATE_LIST_DESTROYER_Name_35:0 "DESTROYER_Name35"
TEMPLATE_LIST_DESTROYER_Name_36:0 "DESTROYER_Name36"
TEMPLATE_LIST_DESTROYER_Name_37:0 "DESTROYER_Name37"
TEMPLATE_LIST_DESTROYER_Name_38:0 "DESTROYER_Name38"
TEMPLATE_LIST_DESTROYER_Name_39:0 "DESTROYER_Name39"
TEMPLATE_LIST_DESTROYER_Name_40:0 "DESTROYER_Name40"
TEMPLATE_LIST_DREADNOUGHT_Name_01:0 "DREADNOUGHT_Name01"
TEMPLATE_LIST_DREADNOUGHT_Name_02:0 "DREADNOUGHT_Name02"
TEMPLATE_LIST_DREADNOUGHT_Name_03:0 "DREADNOUGHT_Name03"
TEMPLATE_LIST_DREADNOUGHT_Name_04:0 "DREADNOUGHT_Name04"
TEMPLATE_LIST_DREADNOUGHT_Name_05:0 "DREADNOUGHT_Name05"
TEMPLATE_LIST_DREADNOUGHT_Name_06:0 "DREADNOUGHT_Name06"
TEMPLATE_LIST_DREADNOUGHT_Name_07:0 "DREADNOUGHT_Name07"
TEMPLATE_LIST_DREADNOUGHT_Name_08:0 "DREADNOUGHT_Name08"
TEMPLATE_LIST_DREADNOUGHT_Name_09:0 "DREADNOUGHT_Name09"
TEMPLATE_LIST_DREADNOUGHT_Name_10:0 "DREADNOUGHT_Name10"
TEMPLATE_LIST_DREADNOUGHT_Name_11:0 "DREADNOUGHT_Name11"
TEMPLATE_LIST_DREADNOUGHT_Name_12:0 "DREADNOUGHT_Name12"
TEMPLATE_LIST_DREADNOUGHT_Name_13:0 "DREADNOUGHT_Name13"
TEMPLATE_LIST_DREADNOUGHT_Name_14:0 "DREADNOUGHT_Name14"
TEMPLATE_LIST_DREADNOUGHT_Name_15:0 "DREADNOUGHT_Name15"
TEMPLATE_LIST_DREADNOUGHT_Name_16:0 "DREADNOUGHT_Name16"
TEMPLATE_LIST_DREADNOUGHT_Name_17:0 "DREADNOUGHT_Name17"
TEMPLATE_LIST_DREADNOUGHT_Name_18:0 "DREADNOUGHT_Name18"
TEMPLATE_LIST_DREADNOUGHT_Name_19:0 "DREADNOUGHT_Name19"
TEMPLATE_LIST_DREADNOUGHT_Name_20:0 "DREADNOUGHT_Name20"
TEMPLATE_LIST_DREADNOUGHT_Name_21:0 "DREADNOUGHT_Name21"
TEMPLATE_LIST_DREADNOUGHT_Name_22:0 "DREADNOUGHT_Name22"
TEMPLATE_LIST_DREADNOUGHT_Name_23:0 "DREADNOUGHT_Name23"
TEMPLATE_LIST_DREADNOUGHT_Name_24:0 "DREADNOUGHT_Name24"
TEMPLATE_LIST_DREADNOUGHT_Name_25:0 "DREADNOUGHT_Name25"
TEMPLATE_LIST_DREADNOUGHT_Name_26:0 "DREADNOUGHT_Name26"
TEMPLATE_LIST_DREADNOUGHT_Name_27:0 "DREADNOUGHT_Name27"
TEMPLATE_LIST_DREADNOUGHT_Name_28:0 "DREADNOUGHT_Name28"
TEMPLATE_LIST_DREADNOUGHT_Name_29:0 "DREADNOUGHT_Name29"
TEMPLATE_LIST_DREADNOUGHT_Name_30:0 "DREADNOUGHT_Name30"
TEMPLATE_LIST_DREADNOUGHT_Name_31:0 "DREADNOUGHT_Name31"
TEMPLATE_LIST_DREADNOUGHT_Name_32:0 "DREADNOUGHT_Name32"
TEMPLATE_LIST_DREADNOUGHT_Name_33:0 "DREADNOUGHT_Name33"
TEMPLATE_LIST_DREADNOUGHT_Name_34:0 "DREADNOUGHT_Name34"
TEMPLATE_LIST_DREADNOUGHT_Name_35:0 "DREADNOUGHT_Name35"
TEMPLATE_LIST_DREADNOUGHT_Name_36:0 "DREADNOUGHT_Name36"
TEMPLATE_LIST_DREADNOUGHT_Name_37:0 "DREADNOUGHT_Name37"
TEMPLATE_LIST_DREADNOUGHT_Name_38:0 "DREADNOUGHT_Name38"
TEMPLATE_LIST_DREADNOUGHT_Name_39:0 "DREADNOUGHT_Name39"
TEMPLATE_LIST_DREADNOUGHT_Name_40:0 "DREADNOUGHT_Name40"
TEMPLATE_LIST_EXPLORATION_Name_01:0 "EXPLORATION_Name01"
TEMPLATE_LIST_EXPLORATION_Name_02:0 "EXPLORATION_Name02"
TEMPLATE_LIST_EXPLORATION_Name_03:0 "EXPLORATION_Name03"
TEMPLATE_LIST_EXPLORATION_Name_04:0 "EXPLORATION_Name04"
TEMPLATE_LIST_EXPLORATION_Name_05:0 "EXPLORATION_Name05"
TEMPLATE_LIST_EXPLORATION_Name_06:0 "EXPLORATION_Name06"
TEMPLATE_LIST_EXPLORATION_Name_07:0 "EXPLORATION_Name07"
TEMPLATE_LIST_EXPLORATION_Name_08:0 "EXPLORATION_Name08"
TEMPLATE_LIST_EXPLORATION_Name_09:0 "EXPLORATION_Name09"
TEMPLATE_LIST_EXPLORATION_Name_10:0 "EXPLORATION_Name10"
TEMPLATE_LIST_EXPLORATION_Name_11:0 "EXPLORATION_Name11"
TEMPLATE_LIST_EXPLORATION_Name_12:0 "EXPLORATION_Name12"
TEMPLATE_LIST_EXPLORATION_Name_13:0 "EXPLORATION_Name13"
TEMPLATE_LIST_EXPLORATION_Name_14:0 "EXPLORATION_Name14"
TEMPLATE_LIST_EXPLORATION_Name_15:0 "EXPLORATION_Name15"
TEMPLATE_LIST_EXPLORATION_Name_16:0 "EXPLORATION_Name16"
TEMPLATE_LIST_EXPLORATION_Name_17:0 "EXPLORATION_Name17"
TEMPLATE_LIST_EXPLORATION_Name_18:0 "EXPLORATION_Name18"
TEMPLATE_LIST_EXPLORATION_Name_19:0 "EXPLORATION_Name19"
TEMPLATE_LIST_EXPLORATION_Name_20:0 "EXPLORATION_Name20"
TEMPLATE_LIST_EXPLORATION_Name_21:0 "EXPLORATION_Name21"
TEMPLATE_LIST_EXPLORATION_Name_22:0 "EXPLORATION_Name22"
TEMPLATE_LIST_EXPLORATION_Name_23:0 "EXPLORATION_Name23"
TEMPLATE_LIST_EXPLORATION_Name_24:0 "EXPLORATION_Name24"
TEMPLATE_LIST_EXPLORATION_Name_25:0 "EXPLORATION_Name25"
TEMPLATE_LIST_EXPLORATION_Name_26:0 "EXPLORATION_Name26"
TEMPLATE_LIST_EXPLORATION_Name_27:0 "EXPLORATION_Name27"
TEMPLATE_LIST_EXPLORATION_Name_28:0 "EXPLORATION_Name28"
TEMPLATE_LIST_EXPLORATION_Name_29:0 "EXPLORATION_Name29"
TEMPLATE_LIST_EXPLORATION_Name_30:0 "EXPLORATION_Name30"
TEMPLATE_LIST_EXPLORATION_Name_31:0 "EXPLORATION_Name31"
TEMPLATE_LIST_EXPLORATION_Name_32:0 "EXPLORATION_Name32"
TEMPLATE_LIST_EXPLORATION_Name_33:0 "EXPLORATION_Name33"
TEMPLATE_LIST_EXPLORATION_Name_34:0 "EXPLORATION_Name34"
TEMPLATE_LIST_EXPLORATION_Name_35:0 "EXPLORATION_Name35"
TEMPLATE_LIST_EXPLORATION_Name_36:0 "EXPLORATION_Name36"
TEMPLATE_LIST_EXPLORATION_Name_37:0 "EXPLORATION_Name37"
TEMPLATE_LIST_EXPLORATION_Name_38:0 "EXPLORATION_Name38"
TEMPLATE_LIST_EXPLORATION_Name_39:0 "EXPLORATION_Name39"
TEMPLATE_LIST_EXPLORATION_Name_40:0 "EXPLORATION_Name40"
TEMPLATE_LIST_FANATIC_GUARDIAN_SEQ:0 "TEMPLATE_LIST_FANATIC_GUARDIAN_SEQ"
TEMPLATE_LIST_FIRST_NAME_01:0 "TEMPLATE_LIST_FIRST_NAME_01"
TEMPLATE_LIST_FIRST_NAME_02:0 "TEMPLATE_LIST_FIRST_NAME_02"
TEMPLATE_LIST_FIRST_NAME_03:0 "TEMPLATE_LIST_FIRST_NAME_03"
TEMPLATE_LIST_FIRST_NAME_04:0 "TEMPLATE_LIST_FIRST_NAME_04"
TEMPLATE_LIST_FIRST_NAME_05:0 "TEMPLATE_LIST_FIRST_NAME_05"
TEMPLATE_LIST_FIRST_NAME_06:0 "TEMPLATE_LIST_FIRST_NAME_06"
TEMPLATE_LIST_FIRST_NAME_07:0 "TEMPLATE_LIST_FIRST_NAME_07"
TEMPLATE_LIST_FIRST_NAME_08:0 "TEMPLATE_LIST_FIRST_NAME_08"
TEMPLATE_LIST_FIRST_NAME_09:0 "TEMPLATE_LIST_FIRST_NAME_09"
TEMPLATE_LIST_FIRST_NAME_10:0 "TEMPLATE_LIST_FIRST_NAME_10"
TEMPLATE_LIST_FIRST_NAME_11:0 "TEMPLATE_LIST_FIRST_NAME_11"
TEMPLATE_LIST_FIRST_NAME_12:0 "TEMPLATE_LIST_FIRST_NAME_12"
TEMPLATE_LIST_FIRST_NAME_13:0 "TEMPLATE_LIST_FIRST_NAME_13"
TEMPLATE_LIST_FIRST_NAME_14:0 "TEMPLATE_LIST_FIRST_NAME_14"
TEMPLATE_LIST_FIRST_NAME_15:0 "TEMPLATE_LIST_FIRST_NAME_15"
TEMPLATE_LIST_FIRST_NAME_16:0 "TEMPLATE_LIST_FIRST_NAME_16"
TEMPLATE_LIST_FIRST_NAME_17:0 "TEMPLATE_LIST_FIRST_NAME_17"
TEMPLATE_LIST_FIRST_NAME_18:0 "TEMPLATE_LIST_FIRST_NAME_18"
TEMPLATE_LIST_FIRST_NAME_19:0 "TEMPLATE_LIST_FIRST_NAME_19"
TEMPLATE_LIST_FIRST_NAME_20:0 "TEMPLATE_LIST_FIRST_NAME_20"
TEMPLATE_LIST_FIRST_NAME_21:0 "TEMPLATE_LIST_FIRST_NAME_21"
TEMPLATE_LIST_FIRST_NAME_22:0 "TEMPLATE_LIST_FIRST_NAME_22"
TEMPLATE_LIST_FIRST_NAME_23:0 "TEMPLATE_LIST_FIRST_NAME_23"
TEMPLATE_LIST_FIRST_NAME_24:0 "TEMPLATE_LIST_FIRST_NAME_24"
TEMPLATE_LIST_FIRST_NAME_25:0 "TEMPLATE_LIST_FIRST_NAME_25"
TEMPLATE_LIST_FIRST_NAME_26:0 "TEMPLATE_LIST_FIRST_NAME_26"
TEMPLATE_LIST_FIRST_NAME_27:0 "TEMPLATE_LIST_FIRST_NAME_27"
TEMPLATE_LIST_FIRST_NAME_28:0 "TEMPLATE_LIST_FIRST_NAME_28"
TEMPLATE_LIST_FIRST_NAME_29:0 "TEMPLATE_LIST_FIRST_NAME_29"
TEMPLATE_LIST_FIRST_NAME_30:0 "TEMPLATE_LIST_FIRST_NAME_30"
TEMPLATE_LIST_FIRST_NAME_31:0 "TEMPLATE_LIST_FIRST_NAME_31"
TEMPLATE_LIST_FIRST_NAME_32:0 "TEMPLATE_LIST_FIRST_NAME_32"
TEMPLATE_LIST_FIRST_NAME_33:0 "TEMPLATE_LIST_FIRST_NAME_33"
TEMPLATE_LIST_FIRST_NAME_34:0 "TEMPLATE_LIST_FIRST_NAME_34"
TEMPLATE_LIST_FIRST_NAME_35:0 "TEMPLATE_LIST_FIRST_NAME_35"
TEMPLATE_LIST_FIRST_NAME_36:0 "TEMPLATE_LIST_FIRST_NAME_36"
TEMPLATE_LIST_FIRST_NAME_37:0 "TEMPLATE_LIST_FIRST_NAME_37"
TEMPLATE_LIST_FIRST_NAME_38:0 "TEMPLATE_LIST_FIRST_NAME_38"
TEMPLATE_LIST_FIRST_NAME_39:0 "TEMPLATE_LIST_FIRST_NAME_39"
TEMPLATE_LIST_FIRST_NAME_40:0 "TEMPLATE_LIST_FIRST_NAME_40"
TEMPLATE_LIST_FIRST_NAME_41:0 "TEMPLATE_LIST_FIRST_NAME_41"
TEMPLATE_LIST_FIRST_NAME_42:0 "TEMPLATE_LIST_FIRST_NAME_42"
TEMPLATE_LIST_FIRST_NAME_43:0 "TEMPLATE_LIST_FIRST_NAME_43"
TEMPLATE_LIST_FIRST_NAME_44:0 "TEMPLATE_LIST_FIRST_NAME_44"
TEMPLATE_LIST_FIRST_NAME_45:0 "TEMPLATE_LIST_FIRST_NAME_45"
TEMPLATE_LIST_FIRST_NAME_46:0 "TEMPLATE_LIST_FIRST_NAME_46"
TEMPLATE_LIST_FIRST_NAME_47:0 "TEMPLATE_LIST_FIRST_NAME_47"
TEMPLATE_LIST_FIRST_NAME_48:0 "TEMPLATE_LIST_FIRST_NAME_48"
TEMPLATE_LIST_FIRST_NAME_49:0 "TEMPLATE_LIST_FIRST_NAME_49"
TEMPLATE_LIST_FIRST_NAME_50:0 "TEMPLATE_LIST_FIRST_NAME_50"
TEMPLATE_LIST_FIRST_NAME_51:0 "TEMPLATE_LIST_FIRST_NAME_51"
TEMPLATE_LIST_FIRST_NAME_52:0 "TEMPLATE_LIST_FIRST_NAME_52"
TEMPLATE_LIST_FIRST_NAME_53:0 "TEMPLATE_LIST_FIRST_NAME_53"
TEMPLATE_LIST_FIRST_NAME_54:0 "TEMPLATE_LIST_FIRST_NAME_54"
TEMPLATE_LIST_FIRST_NAME_55:0 "TEMPLATE_LIST_FIRST_NAME_55"
TEMPLATE_LIST_FIRST_NAME_56:0 "TEMPLATE_LIST_FIRST_NAME_56"
TEMPLATE_LIST_FIRST_NAME_57:0 "TEMPLATE_LIST_FIRST_NAME_57"
TEMPLATE_LIST_FIRST_NAME_58:0 "TEMPLATE_LIST_FIRST_NAME_58"
TEMPLATE_LIST_FIRST_NAME_59:0 "TEMPLATE_LIST_FIRST_NAME_59"
TEMPLATE_LIST_FIRST_NAME_60:0 "TEMPLATE_LIST_FIRST_NAME_60"
TEMPLATE_LIST_FIRST_NAME_61:0 "TEMPLATE_LIST_FIRST_NAME_61"
TEMPLATE_LIST_FIRST_NAME_62:0 "TEMPLATE_LIST_FIRST_NAME_62"
TEMPLATE_LIST_FIRST_NAME_63:0 "TEMPLATE_LIST_FIRST_NAME_63"
TEMPLATE_LIST_FIRST_NAME_64:0 "TEMPLATE_LIST_FIRST_NAME_64"
TEMPLATE_LIST_FIRST_NAME_65:0 "TEMPLATE_LIST_FIRST_NAME_65"
TEMPLATE_LIST_FIRST_NAME_66:0 "TEMPLATE_LIST_FIRST_NAME_66"
TEMPLATE_LIST_FIRST_NAME_67:0 "TEMPLATE_LIST_FIRST_NAME_67"
TEMPLATE_LIST_FIRST_NAME_68:0 "TEMPLATE_LIST_FIRST_NAME_68"
TEMPLATE_LIST_FIRST_NAME_69:0 "TEMPLATE_LIST_FIRST_NAME_69"
TEMPLATE_LIST_FIRST_NAME_70:0 "TEMPLATE_LIST_FIRST_NAME_70"
TEMPLATE_LIST_FIRST_NAME_71:0 "TEMPLATE_LIST_FIRST_NAME_71"
TEMPLATE_LIST_FIRST_NAME_72:0 "TEMPLATE_LIST_FIRST_NAME_72"
TEMPLATE_LIST_FIRST_NAME_73:0 "TEMPLATE_LIST_FIRST_NAME_73"
TEMPLATE_LIST_FIRST_NAME_74:0 "TEMPLATE_LIST_FIRST_NAME_74"
TEMPLATE_LIST_FIRST_NAME_75:0 "TEMPLATE_LIST_FIRST_NAME_75"
TEMPLATE_LIST_FIRST_NAME_76:0 "TEMPLATE_LIST_FIRST_NAME_76"
TEMPLATE_LIST_FIRST_NAME_77:0 "TEMPLATE_LIST_FIRST_NAME_77"
TEMPLATE_LIST_FIRST_NAME_78:0 "TEMPLATE_LIST_FIRST_NAME_78"
TEMPLATE_LIST_FIRST_NAME_79:0 "TEMPLATE_LIST_FIRST_NAME_79"
TEMPLATE_LIST_FIRST_NAME_80:0 "TEMPLATE_LIST_FIRST_NAME_80"
TEMPLATE_LIST_FLAGSHIP_Name_01:0 "FLAGSHIP_Name01"
TEMPLATE_LIST_FLAGSHIP_Name_02:0 "FLAGSHIP_Name02"
TEMPLATE_LIST_FLAGSHIP_Name_03:0 "FLAGSHIP_Name03"
TEMPLATE_LIST_FLAGSHIP_Name_04:0 "FLAGSHIP_Name04"
TEMPLATE_LIST_FLAGSHIP_Name_05:0 "FLAGSHIP_Name05"
TEMPLATE_LIST_FLAGSHIP_Name_06:0 "FLAGSHIP_Name06"
TEMPLATE_LIST_FLAGSHIP_Name_07:0 "FLAGSHIP_Name07"
TEMPLATE_LIST_FLAGSHIP_Name_08:0 "FLAGSHIP_Name08"
TEMPLATE_LIST_FLAGSHIP_Name_09:0 "FLAGSHIP_Name09"
TEMPLATE_LIST_FLAGSHIP_Name_10:0 "FLAGSHIP_Name10"
TEMPLATE_LIST_FLAGSHIP_Name_11:0 "FLAGSHIP_Name11"
TEMPLATE_LIST_FLAGSHIP_Name_12:0 "FLAGSHIP_Name12"
TEMPLATE_LIST_FLAGSHIP_Name_13:0 "FLAGSHIP_Name13"
TEMPLATE_LIST_FLAGSHIP_Name_14:0 "FLAGSHIP_Name14"
TEMPLATE_LIST_FLAGSHIP_Name_15:0 "FLAGSHIP_Name15"
TEMPLATE_LIST_FLAGSHIP_Name_16:0 "FLAGSHIP_Name16"
TEMPLATE_LIST_FLAGSHIP_Name_17:0 "FLAGSHIP_Name17"
TEMPLATE_LIST_FLAGSHIP_Name_18:0 "FLAGSHIP_Name18"
TEMPLATE_LIST_FLAGSHIP_Name_19:0 "FLAGSHIP_Name19"
TEMPLATE_LIST_FLAGSHIP_Name_20:0 "FLAGSHIP_Name20"
TEMPLATE_LIST_FLAGSHIP_Name_21:0 "FLAGSHIP_Name21"
TEMPLATE_LIST_FLAGSHIP_Name_22:0 "FLAGSHIP_Name22"
TEMPLATE_LIST_FLAGSHIP_Name_23:0 "FLAGSHIP_Name23"
TEMPLATE_LIST_FLAGSHIP_Name_24:0 "FLAGSHIP_Name24"
TEMPLATE_LIST_FLAGSHIP_Name_25:0 "FLAGSHIP_Name25"
TEMPLATE_LIST_FLAGSHIP_Name_26:0 "FLAGSHIP_Name26"
TEMPLATE_LIST_FLAGSHIP_Name_27:0 "FLAGSHIP_Name27"
TEMPLATE_LIST_FLAGSHIP_Name_28:0 "FLAGSHIP_Name28"
TEMPLATE_LIST_FLAGSHIP_Name_29:0 "FLAGSHIP_Name29"
TEMPLATE_LIST_FLAGSHIP_Name_30:0 "FLAGSHIP_Name30"
TEMPLATE_LIST_FLAGSHIP_Name_31:0 "FLAGSHIP_Name31"
TEMPLATE_LIST_FLAGSHIP_Name_32:0 "FLAGSHIP_Name32"
TEMPLATE_LIST_FLAGSHIP_Name_33:0 "FLAGSHIP_Name33"
TEMPLATE_LIST_FLAGSHIP_Name_34:0 "FLAGSHIP_Name34"
TEMPLATE_LIST_FLAGSHIP_Name_35:0 "FLAGSHIP_Name35"
TEMPLATE_LIST_FLAGSHIP_Name_36:0 "FLAGSHIP_Name36"
TEMPLATE_LIST_FLAGSHIP_Name_37:0 "FLAGSHIP_Name37"
TEMPLATE_LIST_FLAGSHIP_Name_38:0 "FLAGSHIP_Name38"
TEMPLATE_LIST_FLAGSHIP_Name_39:0 "FLAGSHIP_Name39"
TEMPLATE_LIST_FLAGSHIP_Name_40:0 "FLAGSHIP_Name40"
TEMPLATE_LIST_FLEET_NAME_Name_01:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_Name_02:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_Name_03:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_Name_04:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_Name_05:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_Name_06:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_Name_07:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_Name_08:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_Name_09:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_Name_10:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_Name_11:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_Name_12:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_Name_13:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_Name_14:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_Name_15:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_Name_16:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_Name_17:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_Name_18:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_Name_19:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_Name_20:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_Name_21:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_Name_22:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_Name_23:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_Name_24:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_Name_25:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_Name_26:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_Name_27:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_Name_28:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_Name_29:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_Name_30:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_Name_31:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_Name_32:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_Name_33:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_Name_34:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_Name_35:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_Name_36:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_Name_37:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_Name_38:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_Name_39:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_Name_40:0 "FLEET_NameName"
TEMPLATE_LIST_FLEET_NAME_SEQ:0 "TEMPLATE_LIST_FLEET_NAME_SEQ"
TEMPLATE_LIST_GENERIC_ARMY_SEQ:0 "TEMPLATE_LIST_GENERIC_ARMY_SEQ"
TEMPLATE_LIST_GENE_WARRIOR_ARMY_SEQ:0 "TEMPLATE_LIST_GENE_WARRIOR_ARMY_SEQ"
TEMPLATE_LIST_INDIVIDUAL_MACHINE_DEFENSE_SEQ:0 "TEMPLATE_LIST_INDIVIDUAL_MACHINE_DEFENSE_SEQ"
TEMPLATE_LIST_INDIVIDUAL_MACHINE_OCCUPATION_ARMY_SEQ:0 "TEMPLATE_LIST_INDIVIDUAL_MACHINE_OCCUPATION_ARMY_SEQ"
TEMPLATE_LIST_INDUSTRIAL_ARMY_SEQ:0 "TEMPLATE_LIST_INDUSTRIAL_ARMY_SEQ"
TEMPLATE_LIST_ION_CANNON_SEQ:0 "TEMPLATE_LIST_ION_CANNON_SEQ"
TEMPLATE_LIST_JUGGERNAUT_Name_01:0 "JUGGERNAUT_Name01"
TEMPLATE_LIST_JUGGERNAUT_Name_02:0 "JUGGERNAUT_Name02"
TEMPLATE_LIST_JUGGERNAUT_Name_03:0 "JUGGERNAUT_Name03"
TEMPLATE_LIST_JUGGERNAUT_Name_04:0 "JUGGERNAUT_Name04"
TEMPLATE_LIST_JUGGERNAUT_Name_05:0 "JUGGERNAUT_Name05"
TEMPLATE_LIST_JUGGERNAUT_Name_06:0 "JUGGERNAUT_Name06"
TEMPLATE_LIST_JUGGERNAUT_Name_07:0 "JUGGERNAUT_Name07"
TEMPLATE_LIST_JUGGERNAUT_Name_08:0 "JUGGERNAUT_Name08"
TEMPLATE_LIST_JUGGERNAUT_Name_09:0 "JUGGERNAUT_Name09"
TEMPLATE_LIST_JUGGERNAUT_Name_10:0 "JUGGERNAUT_Name10"
TEMPLATE_LIST_JUGGERNAUT_Name_11:0 "JUGGERNAUT_Name11"
TEMPLATE_LIST_JUGGERNAUT_Name_12:0 "JUGGERNAUT_Name12"
TEMPLATE_LIST_JUGGERNAUT_Name_13:0 "JUGGERNAUT_Name13"
TEMPLATE_LIST_JUGGERNAUT_Name_14:0 "JUGGERNAUT_Name14"
TEMPLATE_LIST_JUGGERNAUT_Name_15:0 "JUGGERNAUT_Name15"
TEMPLATE_LIST_JUGGERNAUT_Name_16:0 "JUGGERNAUT_Name16"
TEMPLATE_LIST_JUGGERNAUT_Name_17:0 "JUGGERNAUT_Name17"
TEMPLATE_LIST_JUGGERNAUT_Name_18:0 "JUGGERNAUT_Name18"
TEMPLATE_LIST_JUGGERNAUT_Name_19:0 "JUGGERNAUT_Name19"
TEMPLATE_LIST_JUGGERNAUT_Name_20:0 "JUGGERNAUT_Name20"
TEMPLATE_LIST_JUGGERNAUT_Name_21:0 "JUGGERNAUT_Name21"
TEMPLATE_LIST_JUGGERNAUT_Name_22:0 "JUGGERNAUT_Name22"
TEMPLATE_LIST_JUGGERNAUT_Name_23:0 "JUGGERNAUT_Name23"
TEMPLATE_LIST_JUGGERNAUT_Name_24:0 "JUGGERNAUT_Name24"
TEMPLATE_LIST_JUGGERNAUT_Name_25:0 "JUGGERNAUT_Name25"
TEMPLATE_LIST_JUGGERNAUT_Name_26:0 "JUGGERNAUT_Name26"
TEMPLATE_LIST_JUGGERNAUT_Name_27:0 "JUGGERNAUT_Name27"
TEMPLATE_LIST_JUGGERNAUT_Name_28:0 "JUGGERNAUT_Name28"
TEMPLATE_LIST_JUGGERNAUT_Name_29:0 "JUGGERNAUT_Name29"
TEMPLATE_LIST_JUGGERNAUT_Name_30:0 "JUGGERNAUT_Name30"
TEMPLATE_LIST_JUGGERNAUT_Name_31:0 "JUGGERNAUT_Name31"
TEMPLATE_LIST_JUGGERNAUT_Name_32:0 "JUGGERNAUT_Name32"
TEMPLATE_LIST_JUGGERNAUT_Name_33:0 "JUGGERNAUT_Name33"
TEMPLATE_LIST_JUGGERNAUT_Name_34:0 "JUGGERNAUT_Name34"
TEMPLATE_LIST_JUGGERNAUT_Name_35:0 "JUGGERNAUT_Name35"
TEMPLATE_LIST_JUGGERNAUT_Name_36:0 "JUGGERNAUT_Name36"
TEMPLATE_LIST_JUGGERNAUT_Name_37:0 "JUGGERNAUT_Name37"
TEMPLATE_LIST_JUGGERNAUT_Name_38:0 "JUGGERNAUT_Name38"
TEMPLATE_LIST_JUGGERNAUT_Name_39:0 "JUGGERNAUT_Name39"
