l_english:

CUSTODII:0 "CUSTODII"
CUSTODII_DREADNOUGHT_Name_24:0 "DREADNOUGHT_Name24"
CUSTODII_DREADNOUGHT_Name_25:0 "DREADNOUGHT_Name25"
CUSTODII_DREADNOUGHT_Name_26:0 "DREADNOUGHT_Name26"
CUSTODII_DREADNOUGHT_Name_27:0 "DREADNOUGHT_Name27"
CUSTODII_DREADNOUGHT_Name_28:0 "DREADNOUGHT_Name28"
CUSTODII_DREADNOUGHT_Name_29:0 "DREADNOUGHT_Name29"
CUSTODII_DREADNOUGHT_Name_30:0 "DREADNOUGHT_Name30"
CUSTODII_DREADNOUGHT_Name_31:0 "DREADNOUGHT_Name31"
CUSTODII_DREADNOUGHT_Name_32:0 "DREADNOUGHT_Name32"
CUSTODII_DREADNOUGHT_Name_33:0 "DREADNOUGHT_Name33"
CUSTODII_DREADNOUGHT_Name_34:0 "DREADNOUGHT_Name34"
CUSTODII_DREADNOUGHT_Name_35:0 "DREADNOUGHT_Name35"
CUSTODII_DREADNOUGHT_Name_36:0 "DREADNOUGHT_Name36"
CUSTODII_DREADNOUGHT_Name_37:0 "DREADNOUGHT_Name37"
CUSTODII_DREADNOUGHT_Name_38:0 "DREADNOUGHT_Name38"
CUSTODII_DREADNOUGHT_Name_39:0 "DREADNOUGHT_Name39"
CUSTODII_DREADNOUGHT_Name_40:0 "DREADNOUGHT_Name40"
CUSTODII_EXPLORATION_Name_01:0 "EXPLORATION_Name01"
CUSTODII_EXPLORATION_Name_02:0 "EXPLORATION_Name02"
CUSTODII_EXPLORATION_Name_03:0 "EXPLORATION_Name03"
CUSTODII_EXPLORATION_Name_04:0 "EXPLORATION_Name04"
CUSTODII_EXPLORATION_Name_05:0 "EXPLORATION_Name05"
CUSTODII_EXPLORATION_Name_06:0 "EXPLORATION_Name06"
CUSTODII_EXPLORATION_Name_07:0 "EXPLORATION_Name07"
CUSTODII_EXPLORATION_Name_08:0 "EXPLORATION_Name08"
CUSTODII_EXPLORATION_Name_09:0 "EXPLORATION_Name09"
CUSTODII_EXPLORATION_Name_10:0 "EXPLORATION_Name10"
CUSTODII_EXPLORATION_Name_11:0 "EXPLORATION_Name11"
CUSTODII_EXPLORATION_Name_12:0 "EXPLORATION_Name12"
CUSTODII_EXPLORATION_Name_13:0 "EXPLORATION_Name13"
CUSTODII_EXPLORATION_Name_14:0 "EXPLORATION_Name14"
CUSTODII_EXPLORATION_Name_15:0 "EXPLORATION_Name15"
CUSTODII_EXPLORATION_Name_16:0 "EXPLORATION_Name16"
CUSTODII_EXPLORATION_Name_17:0 "EXPLORATION_Name17"
CUSTODII_EXPLORATION_Name_18:0 "EXPLORATION_Name18"
CUSTODII_EXPLORATION_Name_19:0 "EXPLORATION_Name19"
CUSTODII_EXPLORATION_Name_20:0 "EXPLORATION_Name20"
CUSTODII_EXPLORATION_Name_21:0 "EXPLORATION_Name21"
CUSTODII_EXPLORATION_Name_22:0 "EXPLORATION_Name22"
CUSTODII_EXPLORATION_Name_23:0 "EXPLORATION_Name23"
CUSTODII_EXPLORATION_Name_24:0 "EXPLORATION_Name24"
CUSTODII_EXPLORATION_Name_25:0 "EXPLORATION_Name25"
CUSTODII_EXPLORATION_Name_26:0 "EXPLORATION_Name26"
CUSTODII_EXPLORATION_Name_27:0 "EXPLORATION_Name27"
CUSTODII_EXPLORATION_Name_28:0 "EXPLORATION_Name28"
CUSTODII_EXPLORATION_Name_29:0 "EXPLORATION_Name29"
CUSTODII_EXPLORATION_Name_30:0 "EXPLORATION_Name30"
CUSTODII_EXPLORATION_Name_31:0 "EXPLORATION_Name31"
CUSTODII_EXPLORATION_Name_32:0 "EXPLORATION_Name32"
CUSTODII_EXPLORATION_Name_33:0 "EXPLORATION_Name33"
CUSTODII_EXPLORATION_Name_34:0 "EXPLORATION_Name34"
CUSTODII_EXPLORATION_Name_35:0 "EXPLORATION_Name35"
CUSTODII_EXPLORATION_Name_36:0 "EXPLORATION_Name36"
CUSTODII_EXPLORATION_Name_37:0 "EXPLORATION_Name37"
CUSTODII_EXPLORATION_Name_38:0 "EXPLORATION_Name38"
CUSTODII_EXPLORATION_Name_39:0 "EXPLORATION_Name39"
CUSTODII_EXPLORATION_Name_40:0 "EXPLORATION_Name40"
CUSTODII_FANATIC_GUARDIAN_SEQ:0 "CUSTODII_FANATIC_GUARDIAN_SEQ"
CUSTODII_FIRST_NAME_01:0 "CUSTODII_FIRST_NAME_01"
CUSTODII_FIRST_NAME_02:0 "CUSTODII_FIRST_NAME_02"
CUSTODII_FIRST_NAME_03:0 "CUSTODII_FIRST_NAME_03"
CUSTODII_FIRST_NAME_04:0 "CUSTODII_FIRST_NAME_04"
CUSTODII_FIRST_NAME_05:0 "CUSTODII_FIRST_NAME_05"
CUSTODII_FIRST_NAME_06:0 "CUSTODII_FIRST_NAME_06"
CUSTODII_FIRST_NAME_07:0 "CUSTODII_FIRST_NAME_07"
CUSTODII_FIRST_NAME_08:0 "CUSTODII_FIRST_NAME_08"
CUSTODII_FIRST_NAME_09:0 "CUSTODII_FIRST_NAME_09"
CUSTODII_FIRST_NAME_10:0 "CUSTODII_FIRST_NAME_10"
CUSTODII_FIRST_NAME_11:0 "CUSTODII_FIRST_NAME_11"
CUSTODII_FIRST_NAME_12:0 "CUSTODII_FIRST_NAME_12"
CUSTODII_FIRST_NAME_13:0 "CUSTODII_FIRST_NAME_13"
CUSTODII_FIRST_NAME_14:0 "CUSTODII_FIRST_NAME_14"
CUSTODII_FIRST_NAME_15:0 "CUSTODII_FIRST_NAME_15"
CUSTODII_FIRST_NAME_16:0 "CUSTODII_FIRST_NAME_16"
CUSTODII_FIRST_NAME_17:0 "CUSTODII_FIRST_NAME_17"
CUSTODII_FIRST_NAME_18:0 "CUSTODII_FIRST_NAME_18"
CUSTODII_FIRST_NAME_19:0 "CUSTODII_FIRST_NAME_19"
CUSTODII_FIRST_NAME_20:0 "CUSTODII_FIRST_NAME_20"
CUSTODII_FIRST_NAME_21:0 "CUSTODII_FIRST_NAME_21"
CUSTODII_FIRST_NAME_22:0 "CUSTODII_FIRST_NAME_22"
CUSTODII_FIRST_NAME_23:0 "CUSTODII_FIRST_NAME_23"
CUSTODII_FIRST_NAME_24:0 "CUSTODII_FIRST_NAME_24"
CUSTODII_FIRST_NAME_25:0 "CUSTODII_FIRST_NAME_25"
CUSTODII_FIRST_NAME_26:0 "CUSTODII_FIRST_NAME_26"
CUSTODII_FIRST_NAME_27:0 "CUSTODII_FIRST_NAME_27"
CUSTODII_FIRST_NAME_28:0 "CUSTODII_FIRST_NAME_28"
CUSTODII_FIRST_NAME_29:0 "CUSTODII_FIRST_NAME_29"
CUSTODII_FIRST_NAME_30:0 "CUSTODII_FIRST_NAME_30"
CUSTODII_FIRST_NAME_31:0 "CUSTODII_FIRST_NAME_31"
CUSTODII_FIRST_NAME_32:0 "CUSTODII_FIRST_NAME_32"
CUSTODII_FIRST_NAME_33:0 "CUSTODII_FIRST_NAME_33"
CUSTODII_FIRST_NAME_34:0 "CUSTODII_FIRST_NAME_34"
CUSTODII_FIRST_NAME_35:0 "CUSTODII_FIRST_NAME_35"
CUSTODII_FIRST_NAME_36:0 "CUSTODII_FIRST_NAME_36"
CUSTODII_FIRST_NAME_37:0 "CUSTODII_FIRST_NAME_37"
CUSTODII_FIRST_NAME_38:0 "CUSTODII_FIRST_NAME_38"
CUSTODII_FIRST_NAME_39:0 "CUSTODII_FIRST_NAME_39"
CUSTODII_FIRST_NAME_40:0 "CUSTODII_FIRST_NAME_40"
CUSTODII_FIRST_NAME_41:0 "CUSTODII_FIRST_NAME_41"
CUSTODII_FIRST_NAME_42:0 "CUSTODII_FIRST_NAME_42"
CUSTODII_FIRST_NAME_43:0 "CUSTODII_FIRST_NAME_43"
CUSTODII_FIRST_NAME_44:0 "CUSTODII_FIRST_NAME_44"
CUSTODII_FIRST_NAME_45:0 "CUSTODII_FIRST_NAME_45"
CUSTODII_FIRST_NAME_46:0 "CUSTODII_FIRST_NAME_46"
CUSTODII_FIRST_NAME_47:0 "CUSTODII_FIRST_NAME_47"
CUSTODII_FIRST_NAME_48:0 "CUSTODII_FIRST_NAME_48"
CUSTODII_FIRST_NAME_49:0 "CUSTODII_FIRST_NAME_49"
CUSTODII_FIRST_NAME_50:0 "CUSTODII_FIRST_NAME_50"
CUSTODII_FIRST_NAME_51:0 "CUSTODII_FIRST_NAME_51"
CUSTODII_FIRST_NAME_52:0 "CUSTODII_FIRST_NAME_52"
CUSTODII_FIRST_NAME_53:0 "CUSTODII_FIRST_NAME_53"
CUSTODII_FIRST_NAME_54:0 "CUSTODII_FIRST_NAME_54"
CUSTODII_FIRST_NAME_55:0 "CUSTODII_FIRST_NAME_55"
CUSTODII_FIRST_NAME_56:0 "CUSTODII_FIRST_NAME_56"
CUSTODII_FIRST_NAME_57:0 "CUSTODII_FIRST_NAME_57"
CUSTODII_FIRST_NAME_58:0 "CUSTODII_FIRST_NAME_58"
CUSTODII_FIRST_NAME_59:0 "CUSTODII_FIRST_NAME_59"
CUSTODII_FIRST_NAME_60:0 "CUSTODII_FIRST_NAME_60"
CUSTODII_FIRST_NAME_61:0 "CUSTODII_FIRST_NAME_61"
CUSTODII_FIRST_NAME_62:0 "CUSTODII_FIRST_NAME_62"
CUSTODII_FIRST_NAME_63:0 "CUSTODII_FIRST_NAME_63"
CUSTODII_FIRST_NAME_64:0 "CUSTODII_FIRST_NAME_64"
CUSTODII_FIRST_NAME_65:0 "CUSTODII_FIRST_NAME_65"
CUSTODII_FIRST_NAME_66:0 "CUSTODII_FIRST_NAME_66"
CUSTODII_FIRST_NAME_67:0 "CUSTODII_FIRST_NAME_67"
CUSTODII_FIRST_NAME_68:0 "CUSTODII_FIRST_NAME_68"
CUSTODII_FIRST_NAME_69:0 "CUSTODII_FIRST_NAME_69"
CUSTODII_FIRST_NAME_70:0 "CUSTODII_FIRST_NAME_70"
CUSTODII_FIRST_NAME_71:0 "CUSTODII_FIRST_NAME_71"
CUSTODII_FIRST_NAME_72:0 "CUSTODII_FIRST_NAME_72"
CUSTODII_FIRST_NAME_73:0 "CUSTODII_FIRST_NAME_73"
CUSTODII_FIRST_NAME_74:0 "CUSTODII_FIRST_NAME_74"
CUSTODII_FIRST_NAME_75:0 "CUSTODII_FIRST_NAME_75"
CUSTODII_FIRST_NAME_76:0 "CUSTODII_FIRST_NAME_76"
CUSTODII_FIRST_NAME_77:0 "CUSTODII_FIRST_NAME_77"
CUSTODII_FIRST_NAME_78:0 "CUSTODII_FIRST_NAME_78"
CUSTODII_FIRST_NAME_79:0 "CUSTODII_FIRST_NAME_79"
CUSTODII_FIRST_NAME_80:0 "CUSTODII_FIRST_NAME_80"
CUSTODII_FLAGSHIP_Name_01:0 "FLAGSHIP_Name01"
CUSTODII_FLAGSHIP_Name_02:0 "FLAGSHIP_Name02"
CUSTODII_FLAGSHIP_Name_03:0 "FLAGSHIP_Name03"
CUSTODII_FLAGSHIP_Name_04:0 "FLAGSHIP_Name04"
CUSTODII_FLAGSHIP_Name_05:0 "FLAGSHIP_Name05"
CUSTODII_FLAGSHIP_Name_06:0 "FLAGSHIP_Name06"
CUSTODII_FLAGSHIP_Name_07:0 "FLAGSHIP_Name07"
CUSTODII_FLAGSHIP_Name_08:0 "FLAGSHIP_Name08"
CUSTODII_FLAGSHIP_Name_09:0 "FLAGSHIP_Name09"
CUSTODII_FLAGSHIP_Name_10:0 "FLAGSHIP_Name10"
CUSTODII_FLAGSHIP_Name_11:0 "FLAGSHIP_Name11"
CUSTODII_FLAGSHIP_Name_12:0 "FLAGSHIP_Name12"
CUSTODII_FLAGSHIP_Name_13:0 "FLAGSHIP_Name13"
CUSTODII_FLAGSHIP_Name_14:0 "FLAGSHIP_Name14"
CUSTODII_FLAGSHIP_Name_15:0 "FLAGSHIP_Name15"
CUSTODII_FLAGSHIP_Name_16:0 "FLAGSHIP_Name16"
CUSTODII_FLAGSHIP_Name_17:0 "FLAGSHIP_Name17"
CUSTODII_FLAGSHIP_Name_18:0 "FLAGSHIP_Name18"
CUSTODII_FLAGSHIP_Name_19:0 "FLAGSHIP_Name19"
CUSTODII_FLAGSHIP_Name_20:0 "FLAGSHIP_Name20"
CUSTODII_FLAGSHIP_Name_21:0 "FLAGSHIP_Name21"
CUSTODII_FLAGSHIP_Name_22:0 "FLAGSHIP_Name22"
CUSTODII_FLAGSHIP_Name_23:0 "FLAGSHIP_Name23"
CUSTODII_FLAGSHIP_Name_24:0 "FLAGSHIP_Name24"
CUSTODII_FLAGSHIP_Name_25:0 "FLAGSHIP_Name25"
CUSTODII_FLAGSHIP_Name_26:0 "FLAGSHIP_Name26"
CUSTODII_FLAGSHIP_Name_27:0 "FLAGSHIP_Name27"
CUSTODII_FLAGSHIP_Name_28:0 "FLAGSHIP_Name28"
CUSTODII_FLAGSHIP_Name_29:0 "FLAGSHIP_Name29"
CUSTODII_FLAGSHIP_Name_30:0 "FLAGSHIP_Name30"
CUSTODII_FLAGSHIP_Name_31:0 "FLAGSHIP_Name31"
CUSTODII_FLAGSHIP_Name_32:0 "FLAGSHIP_Name32"
CUSTODII_FLAGSHIP_Name_33:0 "FLAGSHIP_Name33"
CUSTODII_FLAGSHIP_Name_34:0 "FLAGSHIP_Name34"
CUSTODII_FLAGSHIP_Name_35:0 "FLAGSHIP_Name35"
CUSTODII_FLAGSHIP_Name_36:0 "FLAGSHIP_Name36"
CUSTODII_FLAGSHIP_Name_37:0 "FLAGSHIP_Name37"
CUSTODII_FLAGSHIP_Name_38:0 "FLAGSHIP_Name38"
CUSTODII_FLAGSHIP_Name_39:0 "FLAGSHIP_Name39"
CUSTODII_FLAGSHIP_Name_40:0 "FLAGSHIP_Name40"
CUSTODII_FLEET_NAME_Name_01:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_Name_02:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_Name_03:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_Name_04:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_Name_05:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_Name_06:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_Name_07:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_Name_08:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_Name_09:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_Name_10:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_Name_11:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_Name_12:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_Name_13:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_Name_14:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_Name_15:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_Name_16:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_Name_17:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_Name_18:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_Name_19:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_Name_20:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_Name_21:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_Name_22:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_Name_23:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_Name_24:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_Name_25:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_Name_26:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_Name_27:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_Name_28:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_Name_29:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_Name_30:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_Name_31:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_Name_32:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_Name_33:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_Name_34:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_Name_35:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_Name_36:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_Name_37:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_Name_38:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_Name_39:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_Name_40:0 "FLEET_NameName"
CUSTODII_FLEET_NAME_SEQ:0 "CUSTODII_FLEET_NAME_SEQ"
CUSTODII_GENERIC_ARMY_SEQ:0 "CUSTODII_GENERIC_ARMY_SEQ"
CUSTODII_GENE_WARRIOR_ARMY_SEQ:0 "CUSTODII_GENE_WARRIOR_ARMY_SEQ"
CUSTODII_INDIVIDUAL_MACHINE_DEFENSE_SEQ:0 "CUSTODII_INDIVIDUAL_MACHINE_DEFENSE_SEQ"
CUSTODII_INDIVIDUAL_MACHINE_OCCUPATION_ARMY_SEQ:0 "CUSTODII_INDIVIDUAL_MACHINE_OCCUPATION_ARMY_SEQ"
CUSTODII_INDUSTRIAL_ARMY_SEQ:0 "CUSTODII_INDUSTRIAL_ARMY_SEQ"
CUSTODII_ION_CANNON_SEQ:0 "CUSTODII_ION_CANNON_SEQ"
CUSTODII_JUGGERNAUT_Name_01:0 "JUGGERNAUT_Name01"
CUSTODII_JUGGERNAUT_Name_02:0 "JUGGERNAUT_Name02"
CUSTODII_JUGGERNAUT_Name_03:0 "JUGGERNAUT_Name03"
CUSTODII_JUGGERNAUT_Name_04:0 "JUGGERNAUT_Name04"
CUSTODII_JUGGERNAUT_Name_05:0 "JUGGERNAUT_Name05"
CUSTODII_JUGGERNAUT_Name_06:0 "JUGGERNAUT_Name06"
CUSTODII_JUGGERNAUT_Name_07:0 "JUGGERNAUT_Name07"
CUSTODII_JUGGERNAUT_Name_08:0 "JUGGERNAUT_Name08"
CUSTODII_JUGGERNAUT_Name_09:0 "JUGGERNAUT_Name09"
CUSTODII_JUGGERNAUT_Name_10:0 "JUGGERNAUT_Name10"
CUSTODII_JUGGERNAUT_Name_11:0 "JUGGERNAUT_Name11"
CUSTODII_JUGGERNAUT_Name_12:0 "JUGGERNAUT_Name12"
CUSTODII_JUGGERNAUT_Name_13:0 "JUGGERNAUT_Name13"
CUSTODII_JUGGERNAUT_Name_14:0 "JUGGERNAUT_Name14"
CUSTODII_JUGGERNAUT_Name_15:0 "JUGGERNAUT_Name15"
CUSTODII_JUGGERNAUT_Name_16:0 "JUGGERNAUT_Name16"
CUSTODII_JUGGERNAUT_Name_17:0 "JUGGERNAUT_Name17"
CUSTODII_JUGGERNAUT_Name_18:0 "JUGGERNAUT_Name18"
CUSTODII_JUGGERNAUT_Name_19:0 "JUGGERNAUT_Name19"
CUSTODII_JUGGERNAUT_Name_20:0 "JUGGERNAUT_Name20"
CUSTODII_JUGGERNAUT_Name_21:0 "JUGGERNAUT_Name21"
CUSTODII_JUGGERNAUT_Name_22:0 "JUGGERNAUT_Name22"
CUSTODII_JUGGERNAUT_Name_23:0 "JUGGERNAUT_Name23"
CUSTODII_JUGGERNAUT_Name_24:0 "JUGGERNAUT_Name24"
CUSTODII_JUGGERNAUT_Name_25:0 "JUGGERNAUT_Name25"
CUSTODII_JUGGERNAUT_Name_26:0 "JUGGERNAUT_Name26"
CUSTODII_JUGGERNAUT_Name_27:0 "JUGGERNAUT_Name27"
CUSTODII_JUGGERNAUT_Name_28:0 "JUGGERNAUT_Name28"
CUSTODII_JUGGERNAUT_Name_29:0 "JUGGERNAUT_Name29"
CUSTODII_JUGGERNAUT_Name_30:0 "JUGGERNAUT_Name30"
CUSTODII_JUGGERNAUT_Name_31:0 "JUGGERNAUT_Name31"
CUSTODII_JUGGERNAUT_Name_32:0 "JUGGERNAUT_Name32"
CUSTODII_JUGGERNAUT_Name_33:0 "JUGGERNAUT_Name33"
CUSTODII_JUGGERNAUT_Name_34:0 "JUGGERNAUT_Name34"
CUSTODII_JUGGERNAUT_Name_35:0 "JUGGERNAUT_Name35"
CUSTODII_JUGGERNAUT_Name_36:0 "JUGGERNAUT_Name36"
CUSTODII_JUGGERNAUT_Name_37:0 "JUGGERNAUT_Name37"
CUSTODII_JUGGERNAUT_Name_38:0 "JUGGERNAUT_Name38"
CUSTODII_JUGGERNAUT_Name_39:0 "JUGGERNAUT_Name39"
CUSTODII_JUGGERNAUT_Name_40:0 "JUGGERNAUT_Name40"
CUSTODII_LARGE_SHIP_AI_Name_01:0 "LARGE_NameAI"
CUSTODII_LARGE_SHIP_AI_Name_02:0 "LARGE_NameAI"
CUSTODII_LARGE_SHIP_AI_Name_03:0 "LARGE_NameAI"
CUSTODII_LARGE_SHIP_AI_Name_04:0 "LARGE_NameAI"
CUSTODII_LARGE_SHIP_AI_Name_05:0 "LARGE_NameAI"
CUSTODII_LARGE_SHIP_AI_Name_06:0 "LARGE_NameAI"
CUSTODII_LARGE_SHIP_AI_Name_07:0 "LARGE_NameAI"
CUSTODII_LARGE_SHIP_AI_Name_08:0 "LARGE_NameAI"
CUSTODII_LARGE_SHIP_AI_Name_09:0 "LARGE_NameAI"
CUSTODII_LARGE_SHIP_AI_Name_10:0 "LARGE_NameAI"
CUSTODII_LARGE_SHIP_AI_Name_11:0 "LARGE_NameAI"
CUSTODII_LARGE_SHIP_AI_Name_12:0 "LARGE_NameAI"
CUSTODII_LARGE_SHIP_AI_Name_13:0 "LARGE_NameAI"
CUSTODII_LARGE_SHIP_AI_Name_14:0 "LARGE_NameAI"
CUSTODII_LARGE_SHIP_AI_Name_15:0 "LARGE_NameAI"
CUSTODII_LARGE_SHIP_AI_Name_16:0 "LARGE_NameAI"
CUSTODII_LARGE_SHIP_AI_Name_17:0 "LARGE_NameAI"
CUSTODII_LARGE_SHIP_AI_Name_18:0 "LARGE_NameAI"
CUSTODII_LARGE_SHIP_AI_Name_19:0 "LARGE_NameAI"
CUSTODII_LARGE_SHIP_AI_Name_20:0 "LARGE_NameAI"
CUSTODII_LARGE_SHIP_AI_Name_21:0 "LARGE_NameAI"
CUSTODII_LARGE_SHIP_AI_Name_22:0 "LARGE_NameAI"
CUSTODII_LARGE_SHIP_AI_Name_23:0 "LARGE_NameAI"
CUSTODII_LARGE_SHIP_AI_Name_24:0 "LARGE_NameAI"
CUSTODII_LARGE_SHIP_AI_Name_25:0 "LARGE_NameAI"
CUSTODII_LARGE_SHIP_AI_Name_26:0 "LARGE_NameAI"
CUSTODII_LARGE_SHIP_AI_Name_27:0 "LARGE_NameAI"
CUSTODII_LARGE_SHIP_AI_Name_28:0 "LARGE_NameAI"
CUSTODII_LARGE_SHIP_AI_Name_29:0 "LARGE_NameAI"
CUSTODII_LARGE_SHIP_AI_Name_30:0 "LARGE_NameAI"
CUSTODII_LARGE_SHIP_AI_Name_31:0 "LARGE_NameAI"
CUSTODII_LARGE_SHIP_AI_Name_32:0 "LARGE_NameAI"
CUSTODII_LARGE_SHIP_AI_Name_33:0 "LARGE_NameAI"
CUSTODII_LARGE_SHIP_AI_Name_34:0 "LARGE_NameAI"
CUSTODII_LARGE_SHIP_AI_Name_35:0 "LARGE_NameAI"
CUSTODII_LARGE_SHIP_AI_Name_36:0 "LARGE_NameAI"
CUSTODII_LARGE_SHIP_AI_Name_37:0 "LARGE_NameAI"
CUSTODII_LARGE_SHIP_AI_Name_38:0 "LARGE_NameAI"
CUSTODII_LARGE_SHIP_AI_Name_39:0 "LARGE_NameAI"
CUSTODII_LARGE_SHIP_AI_Name_40:0 "LARGE_NameAI"
CUSTODII_MACHINE_ASSAULT_1_SEQ:0 "CUSTODII_MACHINE_ASSAULT_1_SEQ"
CUSTODII_MACHINE_ASSAULT_2_SEQ:0 "CUSTODII_MACHINE_ASSAULT_2_SEQ"
CUSTODII_MACHINE_ASSAULT_3_SEQ:0 "CUSTODII_MACHINE_ASSAULT_3_SEQ"
CUSTODII_MACHINE_DEFENSE_SEQ:0 "CUSTODII_MACHINE_DEFENSE_SEQ"
CUSTODII_MACHINE_FANATIC_GUARDIAN_SEQ:0 "CUSTODII_MACHINE_FANATIC_GUARDIAN_SEQ"
CUSTODII_MILITARY_STATION_LARGE_SEQ:0 "CUSTODII_MILITARY_STATION_LARGE_SEQ"
CUSTODII_MILITARY_STATION_MEDIUM_SEQ:0 "CUSTODII_MILITARY_STATION_MEDIUM_SEQ"
CUSTODII_MILITARY_STATION_SMALL_SEQ:0 "CUSTODII_MILITARY_STATION_SMALL_SEQ"
CUSTODII_MINING_STATION_SEQ:0 "CUSTODII_MINING_STATION_SEQ"
CUSTODII_OBSERVATION_STATION_SEQ:0 "CUSTODII_OBSERVATION_STATION_SEQ"
CUSTODII_OCCUPATION_ARMY_SEQ:0 "CUSTODII_OCCUPATION_ARMY_SEQ"
CUSTODII_OFFSPRING_DEFENSE_SEQ:0 "CUSTODII_OFFSPRING_DEFENSE_SEQ"
CUSTODII_PLANET_NAME_AEOLIAN_01:0 "CUSTODII_PLANET_NAME_AEOLIAN_01"
CUSTODII_PLANET_NAME_AEOLIAN_02:0 "CUSTODII_PLANET_NAME_AEOLIAN_02"
CUSTODII_PLANET_NAME_AEOLIAN_03:0 "CUSTODII_PLANET_NAME_AEOLIAN_03"
CUSTODII_PLANET_NAME_AEOLIAN_04:0 "CUSTODII_PLANET_NAME_AEOLIAN_04"
CUSTODII_PLANET_NAME_AEOLIAN_05:0 "CUSTODII_PLANET_NAME_AEOLIAN_05"
CUSTODII_PLANET_NAME_AEOLIAN_06:0 "CUSTODII_PLANET_NAME_AEOLIAN_06"
CUSTODII_PLANET_NAME_AEOLIAN_07:0 "CUSTODII_PLANET_NAME_AEOLIAN_07"
CUSTODII_PLANET_NAME_AEOLIAN_08:0 "CUSTODII_PLANET_NAME_AEOLIAN_08"
CUSTODII_PLANET_NAME_AEOLIAN_09:0 "CUSTODII_PLANET_NAME_AEOLIAN_09"
CUSTODII_PLANET_NAME_AEOLIAN_10:0 "CUSTODII_PLANET_NAME_AEOLIAN_10"
CUSTODII_PLANET_NAME_AEOLIAN_11:0 "CUSTODII_PLANET_NAME_AEOLIAN_11"
CUSTODII_PLANET_NAME_AEOLIAN_12:0 "CUSTODII_PLANET_NAME_AEOLIAN_12"
CUSTODII_PLANET_NAME_AEOLIAN_13:0 "CUSTODII_PLANET_NAME_AEOLIAN_13"
CUSTODII_PLANET_NAME_AEOLIAN_14:0 "CUSTODII_PLANET_NAME_AEOLIAN_14"
CUSTODII_PLANET_NAME_AEOLIAN_15:0 "CUSTODII_PLANET_NAME_AEOLIAN_15"
CUSTODII_PLANET_NAME_AEOLIAN_16:0 "CUSTODII_PLANET_NAME_AEOLIAN_16"
CUSTODII_PLANET_NAME_AEOLIAN_17:0 "CUSTODII_PLANET_NAME_AEOLIAN_17"
CUSTODII_PLANET_NAME_AEOLIAN_18:0 "CUSTODII_PLANET_NAME_AEOLIAN_18"
CUSTODII_PLANET_NAME_AEOLIAN_19:0 "CUSTODII_PLANET_NAME_AEOLIAN_19"
CUSTODII_PLANET_NAME_AEOLIAN_20:0 "CUSTODII_PLANET_NAME_AEOLIAN_20"
CUSTODII_PLANET_NAME_AERIAL_01:0 "CUSTODII_PLANET_NAME_AERIAL_01"
CUSTODII_PLANET_NAME_AERIAL_02:0 "CUSTODII_PLANET_NAME_AERIAL_02"
CUSTODII_PLANET_NAME_AERIAL_03:0 "CUSTODII_PLANET_NAME_AERIAL_03"
CUSTODII_PLANET_NAME_AERIAL_04:0 "CUSTODII_PLANET_NAME_AERIAL_04"
CUSTODII_PLANET_NAME_AERIAL_05:0 "CUSTODII_PLANET_NAME_AERIAL_05"
CUSTODII_PLANET_NAME_AERIAL_06:0 "CUSTODII_PLANET_NAME_AERIAL_06"
